housing,loan,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_no job data,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,education,contact_No contact data,contact_cellular,contact_telephone,month,age,balance,day_of_week,duration,campaign,pdays,previous
1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2,False,True,False,5,29,79,6,811,1,334,3
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,4,39,732,23,522,4,-1,0
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,False,False,True,5,28,4745,12,360,1,181,5
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,12,48,1147,3,155,1,120,3
0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,7,56,559,29,69,5,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2,False,True,False,5,26,1006,14,667,1,-1,0
1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2,True,False,False,5,57,739,20,352,5,-1,0
1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2,False,True,False,1,44,-264,29,227,1,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2,False,True,False,8,30,19,26,191,2,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,False,True,False,5,36,90,18,50,2,360,1
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,5,32,7290,18,357,1,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,False,True,7,31,1761,29,332,3,440,3
1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,True,False,False,11,49,3608,13,231,1,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,False,True,False,2,61,0,2,75,1,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,False,False,True,3,79,8304,9,303,9,-1,0
1,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2,False,True,False,6,36,2823,8,215,1,371,6
0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3,False,True,False,6,50,810,4,510,3,-1,0
0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,False,True,False,12,39,323,3,1804,3,182,3
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,True,False,7,46,9299,19,1148,1,276,2
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,True,False,False,5,34,683,14,245,2,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,False,True,False,8,65,1760,18,855,4,-1,0
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,False,True,False,7,32,57,9,530,2,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,5,52,555,12,314,2,-1,0
1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2,False,True,False,11,59,514,17,573,1,188,1
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,4,35,43,20,860,1,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,3,46,0,3,305,13,-1,0
0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,True,False,2,29,95,3,172,3,-1,0
1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,False,True,False,5,29,-254,14,406,2,-1,0
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,False,True,False,11,34,557,17,224,1,-1,0
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,5,37,1967,27,242,1,212,1
1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3,True,False,False,6,42,1068,17,70,8,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3,False,True,False,7,46,1329,3,247,2,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,False,True,False,1,35,-17,28,100,1,-1,0
0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,False,False,True,7,56,864,17,46,6,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,3,False,True,False,6,32,3255,29,167,2,-1,0
1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,True,False,False,5,47,3216,15,451,2,-1,0
0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2,False,True,False,5,38,592,6,275,1,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,False,True,False,11,71,1729,17,456,2,-1,0
1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,True,False,False,5,48,182,6,180,2,-1,0
1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,3,True,False,False,5,46,580,13,36,1,-1,0
1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2,False,True,False,5,29,281,7,340,1,-1,0
1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,False,True,False,1,27,-209,29,128,1,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,8,34,9827,13,871,4,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2,False,True,False,7,60,1099,11,764,2,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,True,False,8,46,78,20,172,2,-1,0
1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3,True,False,False,5,31,703,8,943,2,-1,0
0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2,False,True,False,8,33,1536,6,258,2,178,4
0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3,False,True,False,5,54,3076,27,367,2,-1,0
0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,False,False,True,10,66,40,14,290,2,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,5,39,62,7,877,3,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,False,False,True,10,59,3648,23,257,2,126,3
1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2,False,False,True,2,28,292,5,39,1,-1,0
1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,True,False,False,5,32,184,8,230,4,-1,0
1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,True,False,10,34,159,18,252,1,-1,0
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,True,False,False,5,25,96,26,293,1,-1,0
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,False,True,False,2,56,2038,8,405,1,305,1
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,True,False,False,5,42,1468,28,136,1,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,True,False,False,6,43,519,20,973,2,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,True,False,False,6,38,1679,20,21,18,-1,0
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,11,53,10541,9,178,1,-1,0
0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,3,False,True,False,11,22,691,30,260,5,103,1
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,False,True,8,47,644,21,169,13,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,11,46,0,18,716,2,110,3
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,True,False,False,5,54,107,29,324,3,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,3,False,True,False,8,34,0,20,129,2,-1,0
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,8,54,548,18,520,7,-1,0
0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,False,True,False,8,60,887,14,95,2,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,False,True,False,11,45,1529,13,181,1,197,1
1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2,False,True,False,5,36,103,5,122,2,344,2
0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,False,True,False,2,46,2232,13,121,1,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2,False,True,False,6,28,304,14,516,1,-1,0
1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,False,True,False,4,53,197,17,307,1,-1,0
1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3,True,False,False,5,39,3246,30,491,1,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2,False,True,False,8,32,1165,27,19,23,-1,0
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,False,True,False,7,32,33,23,118,1,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,False,True,False,9,60,975,16,303,1,792,1
1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,False,True,False,7,58,10,30,95,5,-1,0
0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,3,False,True,False,6,38,2946,16,605,3,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,4,35,1906,16,102,1,148,5
0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,1,41,3204,30,210,2,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,True,False,False,5,33,745,23,115,4,-1,0
1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,3,False,True,False,11,49,8422,20,166,3,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,True,False,False,5,52,-191,15,755,1,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3,False,True,False,3,31,71,12,119,1,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,False,False,True,5,72,2304,5,510,4,-1,0
1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,3,False,True,False,11,52,3469,20,653,1,-1,0
1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,True,False,7,51,0,25,946,3,-1,0
1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,3,False,True,False,1,32,0,29,223,1,261,2
1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2,False,True,False,6,26,1231,3,385,2,96,5
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,True,False,False,6,32,415,2,777,4,-1,0
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,9,55,8304,1,193,1,92,1
1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3,False,True,False,4,59,893,16,206,4,-1,0
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,10,47,820,19,98,1,-1,0
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,True,False,7,53,252,31,727,4,-1,0
1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3,False,True,False,5,26,-67,15,637,1,-1,0
1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2,False,True,False,4,30,732,17,358,2,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,True,False,False,6,39,2615,3,88,6,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,False,True,False,5,62,3114,18,243,2,186,1
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,8,45,236,20,703,2,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2,False,True,False,5,35,83,6,90,1,-1,0
